<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SBER;D;20180525;000000;220.0000000
SBER;D;20180528;000000;220.9000000
SBER;D;20180529;000000;219.0000000
SBER;D;20180530;000000;221.0100000
SBER;D;20180531;000000;222.3600000
SBER;D;20180601;000000;220.0000000
SBER;D;20180604;000000;220.0000000
SBER;D;20180605;000000;215.5600000
SBER;D;20180606;000000;217.9000000
SBER;D;20180607;000000;216.4100000
SBER;D;20180608;000000;210.9500000
SBER;D;20180609;000000;212.6000000
SBER;D;20180611;000000;210.3500000
SBER;D;20180613;000000;215.0000000
SBER;D;20180614;000000;214.0000000
SBER;D;20180615;000000;209.3600000
SBER;D;20180618;000000;206.3000000
SBER;D;20180619;000000;206.0000000
SBER;D;20180620;000000;212.2000000
SBER;D;20180621;000000;210.4000000
SBER;D;20180622;000000;214.4300000
SBER;D;20180625;000000;202.5100000
SBER;D;20180626;000000;199.9100000
SBER;D;20180627;000000;207.9500000
SBER;D;20180628;000000;208.5000000
SBER;D;20180629;000000;218.0000000
SBER;D;20180702;000000;221.0100000
SBER;D;20180703;000000;218.4500000
SBER;D;20180704;000000;217.7000000
SBER;D;20180705;000000;224.5400000
SBER;D;20180706;000000;226.7100000
SBER;D;20180709;000000;230.0000000
SBER;D;20180710;000000;230.3000000
SBER;D;20180711;000000;227.5700000
SBER;D;20180712;000000;226.6000000
SBER;D;20180713;000000;229.8500000
SBER;D;20180716;000000;227.9900000
SBER;D;20180717;000000;222.5000000
SBER;D;20180718;000000;216.2800000
SBER;D;20180719;000000;207.5000000
SBER;D;20180720;000000;204.3400000
SBER;D;20180723;000000;208.4200000
SBER;D;20180724;000000;215.4500000
SBER;D;20180725;000000;213.7000000
SBER;D;20180726;000000;210.0000000
SBER;D;20180727;000000;208.9000000
SBER;D;20180730;000000;211.3300000
SBER;D;20180731;000000;214.8600000
SBER;D;20180801;000000;210.6000000
SBER;D;20180802;000000;206.6000000
SBER;D;20180803;000000;202.2100000
SBER;D;20180806;000000;203.9000000
SBER;D;20180807;000000;201.7900000
SBER;D;20180808;000000;193.2000000
SBER;D;20180809;000000;195.9000000
SBER;D;20180810;000000;186.1500000
SBER;D;20180813;000000;190.0000000
SBER;D;20180814;000000;192.7600000
SBER;D;20180815;000000;187.9800000
SBER;D;20180816;000000;191.6000000
SBER;D;20180817;000000;189.5500000
SBER;D;20180820;000000;191.2000000
SBER;D;20180821;000000;191.8000000
SBER;D;20180822;000000;187.8000000
SBER;D;20180823;000000;178.7100000
SBER;D;20180824;000000;180.3900000
SBER;D;20180827;000000;183.2700000
SBER;D;20180828;000000;182.0000000
SBER;D;20180829;000000;183.5000000
SBER;D;20180830;000000;178.0000000
SBER;D;20180831;000000;182.0000000
SBER;D;20180903;000000;181.2100000
SBER;D;20180904;000000;179.5000000
SBER;D;20180905;000000;178.4600000
SBER;D;20180906;000000;175.0000000
SBER;D;20180907;000000;174.9000000
SBER;D;20180910;000000;171.2100000
SBER;D;20180911;000000;169.3600000
SBER;D;20180912;000000;173.9000000
SBER;D;20180913;000000;183.5000000
SBER;D;20180914;000000;188.7100000
SBER;D;20180917;000000;188.1100000
SBER;D;20180918;000000;191.6500000
SBER;D;20180919;000000;193.9000000
SBER;D;20180920;000000;191.1600000
SBER;D;20180921;000000;193.4400000
SBER;D;20180924;000000;198.7500000
SBER;D;20180925;000000;195.5500000
SBER;D;20180926;000000;195.7900000
SBER;D;20180927;000000;204.1000000
SBER;D;20180928;000000;203.3200000
SBER;D;20181001;000000;204.2000000
SBER;D;20181002;000000;199.5000000
SBER;D;20181003;000000;198.3000000
SBER;D;20181004;000000;189.3500000
SBER;D;20181005;000000;187.2000000
SBER;D;20181008;000000;191.8500000
SBER;D;20181009;000000;191.2500000
SBER;D;20181010;000000;189.8900000
SBER;D;20181011;000000;185.2700000
SBER;D;20181012;000000;191.8500000
SBER;D;20181015;000000;190.9200000
SBER;D;20181016;000000;196.0500000
SBER;D;20181017;000000;194.0500000
SBER;D;20181018;000000;191.0000000
SBER;D;20181019;000000;183.8000000
SBER;D;20181022;000000;180.7000000
SBER;D;20181023;000000;181.0000000
SBER;D;20181024;000000;188.0100000
SBER;D;20181025;000000;186.7100000
SBER;D;20181026;000000;181.0000000
SBER;D;20181029;000000;185.5900000
SBER;D;20181030;000000;184.7800000
SBER;D;20181031;000000;189.8000000
SBER;D;20181101;000000;188.6700000
SBER;D;20181102;000000;192.6000000
SBER;D;20181106;000000;197.8000000
SBER;D;20181107;000000;201.9000000
SBER;D;20181108;000000;202.8900000
SBER;D;20181109;000000;195.7500000
SBER;D;20181112;000000;196.8200000
SBER;D;20181113;000000;196.5600000
SBER;D;20181114;000000;199.2000000
SBER;D;20181115;000000;200.1500000
SBER;D;20181116;000000;199.2600000
SBER;D;20181119;000000;197.9900000
SBER;D;20181120;000000;194.2100000
SBER;D;20181121;000000;197.5000000
SBER;D;20181122;000000;199.4000000
SBER;D;20181123;000000;197.3000000
SBER;D;20181126;000000;188.5000000
SBER;D;20181127;000000;191.0300000
SBER;D;20181128;000000;190.2000000
SBER;D;20181129;000000;195.7600000
SBER;D;20181130;000000;194.0000000
SBER;D;20181203;000000;200.3000000
SBER;D;20181204;000000;199.0000000
SBER;D;20181205;000000;196.0000000
SBER;D;20181206;000000;192.1900000
SBER;D;20181207;000000;195.0100000
SBER;D;20181210;000000;191.8000000
SBER;D;20181211;000000;192.5700000
SBER;D;20181212;000000;190.4500000
SBER;D;20181213;000000;189.1700000
SBER;D;20181214;000000;184.9300000
SBER;D;20181217;000000;182.3000000
SBER;D;20181218;000000;186.6000000
SBER;D;20181219;000000;188.8500000
SBER;D;20181220;000000;189.3000000
SBER;D;20181221;000000;186.7900000
SBER;D;20181224;000000;184.3000000
SBER;D;20181225;000000;183.3000000
SBER;D;20181226;000000;183.4000000
SBER;D;20181227;000000;185.0000000
SBER;D;20181228;000000;186.5000000
SBER;D;20181229;000000;186.3000000
SBER;D;20190103;000000;186.9900000
SBER;D;20190104;000000;190.9900000
SBER;D;20190108;000000;191.2400000
SBER;D;20190109;000000;197.0000000
SBER;D;20190110;000000;196.7500000
SBER;D;20190111;000000;196.8000000
SBER;D;20190114;000000;196.8000000
SBER;D;20190115;000000;198.0000000
SBER;D;20190116;000000;201.2600000
SBER;D;20190117;000000;203.3200000
SBER;D;20190118;000000;208.4400000
SBER;D;20190121;000000;207.1700000
SBER;D;20190122;000000;207.9500000
SBER;D;20190123;000000;210.4000000
SBER;D;20190124;000000;212.2000000
SBER;D;20190125;000000;212.0000000
SBER;D;20190128;000000;209.7000000
SBER;D;20190129;000000;213.6100000
SBER;D;20190130;000000;213.1400000
SBER;D;20190131;000000;217.9000000
SBER;D;20190201;000000;216.2900000
SBER;D;20190204;000000;215.5000000
SBER;D;20190205;000000;217.8500000
SBER;D;20190206;000000;216.5900000
SBER;D;20190207;000000;211.0100000
SBER;D;20190208;000000;210.4300000
SBER;D;20190211;000000;214.0000000
SBER;D;20190212;000000;219.1000000
SBER;D;20190213;000000;213.9000000
SBER;D;20190214;000000;204.4300000
SBER;D;20190215;000000;208.0000000
SBER;D;20190218;000000;204.1900000
SBER;D;20190219;000000;202.0800000
SBER;D;20190220;000000;206.8900000
SBER;D;20190221;000000;203.4100000
SBER;D;20190222;000000;205.2500000
SBER;D;20190225;000000;205.8600000
SBER;D;20190226;000000;205.8000000
SBER;D;20190227;000000;205.4000000
SBER;D;20190228;000000;207.8000000
SBER;D;20190301;000000;206.5400000
SBER;D;20190304;000000;205.5000000
SBER;D;20190305;000000;202.9200000
SBER;D;20190306;000000;205.0000000
SBER;D;20190307;000000;203.9500000
SBER;D;20190311;000000;205.2500000
SBER;D;20190312;000000;205.1000000
SBER;D;20190313;000000;206.0000000
SBER;D;20190314;000000;203.6600000
SBER;D;20190315;000000;203.5500000
SBER;D;20190318;000000;205.9000000
SBER;D;20190319;000000;207.7000000
SBER;D;20190320;000000;209.8000000
SBER;D;20190321;000000;210.6100000
SBER;D;20190322;000000;207.7000000
SBER;D;20190325;000000;214.0000000
SBER;D;20190326;000000;218.0000000
SBER;D;20190327;000000;214.1000000
SBER;D;20190328;000000;215.0700000
SBER;D;20190329;000000;214.4200000
SBER;D;20190401;000000;217.7000000
SBER;D;20190402;000000;218.2300000
SBER;D;20190403;000000;219.0500000
SBER;D;20190404;000000;221.8000000
SBER;D;20190405;000000;227.5000000
SBER;D;20190408;000000;232.3000000
SBER;D;20190409;000000;238.0000000
SBER;D;20190410;000000;243.6800000
SBER;D;20190411;000000;238.8600000
SBER;D;20190412;000000;239.5000000
SBER;D;20190415;000000;237.8000000
SBER;D;20190416;000000;233.2400000
SBER;D;20190417;000000;234.3000000
SBER;D;20190418;000000;232.7900000
SBER;D;20190419;000000;232.6000000
SBER;D;20190422;000000;235.4100000
SBER;D;20190423;000000;235.6700000
SBER;D;20190424;000000;236.0000000
SBER;D;20190425;000000;227.8000000
SBER;D;20190426;000000;223.1800000
SBER;D;20190429;000000;228.8000000
SBER;D;20190430;000000;225.1700000
SBER;D;20190502;000000;229.1000000
SBER;D;20190503;000000;232.5200000
SBER;D;20190506;000000;232.8000000
SBER;D;20190507;000000;231.4900000
SBER;D;20190508;000000;230.0000000
SBER;D;20190510;000000;227.0000000
SBER;D;20190513;000000;224.2200000
SBER;D;20190514;000000;227.8800000
SBER;D;20190515;000000;228.6900000
SBER;D;20190516;000000;228.1900000
SBER;D;20190517;000000;226.9400000
SBER;D;20190520;000000;226.0000000
SBER;D;20190521;000000;232.7100000
SBER;D;20190522;000000;235.8600000
SBER;D;20190523;000000;229.3000000
SBER;D;20190524;000000;234.4500000
SBER;D;20190527;000000;236.0000000
SBER;D;20190528;000000;233.1900000
SBER;D;20190529;000000;233.4000000
SBER;D;20190530;000000;232.7500000
SBER;D;20190531;000000;233.2400000
SBER;D;20190603;000000;239.9500000
SBER;D;20190604;000000;236.0000000
SBER;D;20190605;000000;239.0000000
SBER;D;20190606;000000;244.8900000
SBER;D;20190607;000000;248.2800000
SBER;D;20190610;000000;249.0000000
SBER;D;20190611;000000;235.8900000
SBER;D;20190613;000000;240.4900000
SBER;D;20190614;000000;238.8000000
SBER;D;20190617;000000;237.8000000
SBER;D;20190618;000000;241.8000000
SBER;D;20190619;000000;240.4000000
SBER;D;20190620;000000;244.1000000
SBER;D;20190621;000000;238.0200000
SBER;D;20190624;000000;239.0900000
SBER;D;20190625;000000;236.7000000
SBER;D;20190626;000000;240.5900000
SBER;D;20190627;000000;240.5000000
SBER;D;20190628;000000;238.5500000
SBER;D;20190701;000000;242.9800000
SBER;D;20190702;000000;241.2000000
SBER;D;20190703;000000;241.5100000
SBER;D;20190704;000000;242.8200000
SBER;D;20190705;000000;242.8300000
SBER;D;20190708;000000;243.3000000
SBER;D;20190709;000000;242.7400000
SBER;D;20190710;000000;243.7600000
SBER;D;20190711;000000;241.3000000
SBER;D;20190712;000000;237.0200000
SBER;D;20190715;000000;235.2700000
SBER;D;20190716;000000;234.7500000
SBER;D;20190717;000000;234.6300000
SBER;D;20190718;000000;234.7800000
SBER;D;20190719;000000;232.8500000
SBER;D;20190722;000000;230.3500000
SBER;D;20190723;000000;232.4800000
SBER;D;20190724;000000;230.6500000
SBER;D;20190725;000000;232.9000000
SBER;D;20190726;000000;230.5500000
SBER;D;20190729;000000;232.8000000
SBER;D;20190730;000000;236.0000000
SBER;D;20190731;000000;233.4900000
SBER;D;20190801;000000;229.5000000
SBER;D;20190802;000000;220.8100000
SBER;D;20190805;000000;222.2400000
SBER;D;20190806;000000;226.0100000
SBER;D;20190807;000000;222.2500000
SBER;D;20190808;000000;223.9300000
SBER;D;20190809;000000;220.6700000
SBER;D;20190812;000000;222.3000000
SBER;D;20190813;000000;223.1800000
SBER;D;20190814;000000;217.1100000
SBER;D;20190815;000000;214.5900000
SBER;D;20190816;000000;215.0500000
SBER;D;20190819;000000;217.4000000
SBER;D;20190820;000000;216.0000000
SBER;D;20190821;000000;218.6200000
SBER;D;20190822;000000;219.5000000
SBER;D;20190823;000000;219.5000000
SBER;D;20190826;000000;218.5000000
SBER;D;20190827;000000;217.8900000
SBER;D;20190828;000000;218.3000000
SBER;D;20190829;000000;221.5000000
SBER;D;20190830;000000;224.2000000
SBER;D;20190902;000000;226.6800000
SBER;D;20190903;000000;224.0000000
SBER;D;20190904;000000;227.1000000
SBER;D;20190905;000000;230.7900000
SBER;D;20190906;000000;229.0200000
SBER;D;20190909;000000;229.0000000
SBER;D;20190910;000000;233.3000000
SBER;D;20190911;000000;234.7200000
SBER;D;20190912;000000;234.5700000
SBER;D;20190913;000000;233.0000000
SBER;D;20190916;000000;235.3200000
SBER;D;20190917;000000;235.8900000
SBER;D;20190918;000000;235.3000000
SBER;D;20190919;000000;234.9800000
SBER;D;20190920;000000;232.0000000
SBER;D;20190923;000000;229.7000000
SBER;D;20190924;000000;227.5000000
SBER;D;20190925;000000;228.0900000
SBER;D;20190926;000000;229.0900000
SBER;D;20190927;000000;228.0500000
SBER;D;20190930;000000;227.7100000
SBER;D;20191001;000000;226.4900000
SBER;D;20191002;000000;223.5000000
SBER;D;20191003;000000;224.0800000
SBER;D;20191004;000000;222.7600000
SBER;D;20191007;000000;227.5500000
SBER;D;20191008;000000;226.0300000
SBER;D;20191009;000000;227.7000000
SBER;D;20191010;000000;228.5000000
SBER;D;20191011;000000;230.3100000
SBER;D;20191014;000000;228.4000000
SBER;D;20191015;000000;229.4000000
SBER;D;20191016;000000;231.0000000
SBER;D;20191017;000000;233.5000000
SBER;D;20191018;000000;235.5500000
SBER;D;20191021;000000;234.9400000
SBER;D;20191022;000000;239.7700000
SBER;D;20191023;000000;239.5700000
SBER;D;20191024;000000;242.7800000
SBER;D;20191025;000000;240.0000000
SBER;D;20191028;000000;237.0300000
SBER;D;20191029;000000;240.1100000
SBER;D;20191030;000000;239.5100000
SBER;D;20191031;000000;234.8900000
SBER;D;20191101;000000;236.4000000
SBER;D;20191105;000000;238.5300000
SBER;D;20191106;000000;239.0200000
SBER;D;20191107;000000;242.5000000
SBER;D;20191108;000000;240.1700000
SBER;D;20191111;000000;241.5000000
SBER;D;20191112;000000;239.8700000
SBER;D;20191113;000000;237.2100000
SBER;D;20191114;000000;237.5000000
SBER;D;20191115;000000;240.0000000
SBER;D;20191118;000000;237.4500000
SBER;D;20191119;000000;239.2500000
SBER;D;20191120;000000;237.7800000
SBER;D;20191121;000000;237.1500000
SBER;D;20191122;000000;238.1300000
SBER;D;20191125;000000;237.9800000
SBER;D;20191126;000000;235.0000000
SBER;D;20191127;000000;234.2200000
SBER;D;20191128;000000;235.2000000
SBER;D;20191129;000000;233.9800000
SBER;D;20191202;000000;233.7700000
SBER;D;20191203;000000;230.6600000
SBER;D;20191204;000000;231.5900000
SBER;D;20191205;000000;231.7100000
SBER;D;20191206;000000;235.1400000
SBER;D;20191209;000000;237.0400000
SBER;D;20191210;000000;237.9100000
SBER;D;20191211;000000;240.3200000
SBER;D;20191212;000000;241.0500000
SBER;D;20191213;000000;241.2100000
SBER;D;20191216;000000;241.4500000
SBER;D;20191217;000000;241.6000000
SBER;D;20191218;000000;246.2000000
SBER;D;20191219;000000;244.0000000
SBER;D;20191220;000000;244.7100000
SBER;D;20191223;000000;248.8000000
SBER;D;20191224;000000;248.6700000
SBER;D;20191225;000000;248.0400000
SBER;D;20191226;000000;248.2400000
SBER;D;20191227;000000;252.0600000
SBER;D;20191230;000000;254.7500000
SBER;D;20200103;000000;255.0000000
SBER;D;20200106;000000;253.9000000
SBER;D;20200108;000000;259.1500000
SBER;D;20200109;000000;257.9900000
SBER;D;20200110;000000;258.1900000
SBER;D;20200113;000000;262.4000000
SBER;D;20200114;000000;259.0500000
SBER;D;20200115;000000;256.3100000
SBER;D;20200116;000000;257.5100000
SBER;D;20200117;000000;262.5000000
SBER;D;20200120;000000;266.2800000
SBER;D;20200121;000000;268.0600000
SBER;D;20200122;000000;266.5400000
SBER;D;20200123;000000;263.7300000
SBER;D;20200124;000000;265.4900000
SBER;D;20200127;000000;255.3200000
SBER;D;20200128;000000;257.7000000
SBER;D;20200129;000000;259.9400000
SBER;D;20200130;000000;257.3100000
SBER;D;20200131;000000;252.2000000
SBER;D;20200203;000000;253.9900000
SBER;D;20200204;000000;255.4000000
SBER;D;20200205;000000;255.2000000
SBER;D;20200206;000000;252.1100000
SBER;D;20200207;000000;254.3000000
SBER;D;20200210;000000;252.2600000
SBER;D;20200211;000000;254.5000000
SBER;D;20200212;000000;254.5000000
SBER;D;20200213;000000;253.8900000
SBER;D;20200214;000000;251.7500000
SBER;D;20200217;000000;251.3600000
SBER;D;20200218;000000;249.2000000
SBER;D;20200219;000000;249.7000000
SBER;D;20200220;000000;250.1500000
SBER;D;20200221;000000;250.8000000
SBER;D;20200225;000000;245.1900000
SBER;D;20200226;000000;250.8000000
SBER;D;20200227;000000;242.8800000
SBER;D;20200228;000000;233.3600000
SBER;D;20200302;000000;228.1700000
SBER;D;20200303;000000;236.6300000
SBER;D;20200304;000000;235.2700000
SBER;D;20200305;000000;232.3300000
SBER;D;20200306;000000;219.9900000
SBER;D;20200310;000000;201.2000000
SBER;D;20200311;000000;194.5300000
SBER;D;20200312;000000;175.9100000
SBER;D;20200313;000000;198.6000000
SBER;D;20200316;000000;195.8500000
SBER;D;20200317;000000;184.0100000
SBER;D;20200318;000000;174.2700000
SBER;D;20200319;000000;189.5100000
SBER;D;20200320;000000;195.6900000
SBER;D;20200323;000000;183.3700000
SBER;D;20200324;000000;192.6400000
SBER;D;20200325;000000;188.0800000
SBER;D;20200326;000000;188.0700000
SBER;D;20200327;000000;180.3800000
SBER;D;20200330;000000;183.0000000
SBER;D;20200331;000000;187.2100000
SBER;D;20200401;000000;184.7800000
SBER;D;20200402;000000;186.9500000
SBER;D;20200403;000000;185.6400000
SBER;D;20200406;000000;190.7000000
SBER;D;20200407;000000;197.6300000
SBER;D;20200408;000000;200.2900000
SBER;D;20200409;000000;203.6100000
SBER;D;20200410;000000;201.9900000
SBER;D;20200413;000000;198.2600000
SBER;D;20200414;000000;197.3700000
SBER;D;20200415;000000;186.0700000
SBER;D;20200416;000000;188.5000000
SBER;D;20200417;000000;191.8000000
SBER;D;20200420;000000;189.3200000
SBER;D;20200421;000000;186.0500000
SBER;D;20200422;000000;190.2000000
SBER;D;20200423;000000;190.9400000
SBER;D;20200424;000000;188.9100000
SBER;D;20200427;000000;188.9000000
SBER;D;20200428;000000;192.8000000
SBER;D;20200429;000000;195.8000000
SBER;D;20200430;000000;197.2500000
SBER;D;20200504;000000;193.6900000
SBER;D;20200505;000000;194.7500000
SBER;D;20200506;000000;195.7000000
SBER;D;20200507;000000;195.5100000
SBER;D;20200508;000000;196.0200000
SBER;D;20200512;000000;191.4000000
SBER;D;20200513;000000;187.3100000
SBER;D;20200514;000000;183.8100000
SBER;D;20200515;000000;183.8500000
SBER;D;20200518;000000;188.9300000
SBER;D;20200519;000000;189.0000000
SBER;D;20200520;000000;193.9800000
SBER;D;20200521;000000;192.4000000
SBER;D;20200522;000000;188.9000000
SBER;D;20200525;000000;191.0000000
SBER;D;20200526;000000;194.0000000
SBER;D;20200527;000000;198.5100000
SBER;D;20200528;000000;205.0000000
SBER;D;20200529;000000;200.5000000
SBER;D;20200601;000000;203.6600000
SBER;D;20200602;000000;212.0000000
SBER;D;20200603;000000;221.5000000
SBER;D;20200604;000000;213.1000000
SBER;D;20200605;000000;219.1000000
SBER;D;20200608;000000;220.3000000
SBER;D;20200609;000000;217.2300000
SBER;D;20200610;000000;212.5300000
SBER;D;20200611;000000;208.3500000
SBER;D;20200615;000000;207.3200000
SBER;D;20200616;000000;207.7600000
SBER;D;20200617;000000;208.1400000
SBER;D;20200618;000000;203.7700000
SBER;D;20200619;000000;207.0000000
SBER;D;20200622;000000;206.4000000
SBER;D;20200623;000000;207.3000000
SBER;D;20200625;000000;206.9200000
SBER;D;20200626;000000;203.1500000
SBER;D;20200629;000000;205.8000000
SBER;D;20200630;000000;203.2200000
SBER;D;20200702;000000;209.6000000
SBER;D;20200703;000000;210.9500000
SBER;D;20200706;000000;214.6100000
SBER;D;20200707;000000;210.5300000
SBER;D;20200708;000000;210.9700000
SBER;D;20200709;000000;209.1100000
SBER;D;20200710;000000;212.2800000
SBER;D;20200713;000000;208.3900000
SBER;D;20200714;000000;209.5000000
SBER;D;20200715;000000;211.0900000
SBER;D;20200716;000000;211.3500000
SBER;D;20200717;000000;210.8100000
SBER;D;20200720;000000;213.8900000
SBER;D;20200721;000000;215.7300000
SBER;D;20200722;000000;216.7100000
SBER;D;20200723;000000;215.4100000
SBER;D;20200724;000000;215.9700000
SBER;D;20200727;000000;216.9000000
SBER;D;20200728;000000;215.5300000
SBER;D;20200729;000000;219.1800000
SBER;D;20200730;000000;218.1500000
SBER;D;20200731;000000;221.5700000
SBER;D;20200803;000000;226.7200000
SBER;D;20200804;000000;227.1600000
SBER;D;20200805;000000;226.4000000
SBER;D;20200806;000000;226.0000000
SBER;D;20200807;000000;227.2800000
SBER;D;20200810;000000;225.9900000
SBER;D;20200811;000000;232.6500000
SBER;D;20200812;000000;242.4000000
SBER;D;20200813;000000;241.3900000
SBER;D;20200814;000000;239.9900000
SBER;D;20200817;000000;237.8000000
SBER;D;20200818;000000;236.3000000
SBER;D;20200819;000000;239.4000000
SBER;D;20200820;000000;232.4800000
SBER;D;20200821;000000;231.2200000
SBER;D;20200824;000000;231.8100000
SBER;D;20200825;000000;228.0800000
SBER;D;20200826;000000;227.8000000
SBER;D;20200827;000000;226.2300000
SBER;D;20200828;000000;226.3000000
SBER;D;20200831;000000;226.1000000
SBER;D;20200901;000000;227.6400000
SBER;D;20200902;000000;222.5700000
SBER;D;20200903;000000;218.3200000
SBER;D;20200904;000000;222.2100000
SBER;D;20200907;000000;221.3200000
SBER;D;20200908;000000;217.6800000
SBER;D;20200909;000000;218.0000000
SBER;D;20200910;000000;220.6000000
SBER;D;20200911;000000;221.0700000
SBER;D;20200914;000000;227.3700000
SBER;D;20200915;000000;231.5000000
SBER;D;20200916;000000;231.0600000
SBER;D;20200917;000000;231.4600000
SBER;D;20200918;000000;230.3000000
SBER;D;20200921;000000;226.2500000
SBER;D;20200922;000000;229.8800000
SBER;D;20200923;000000;228.5000000
SBER;D;20200924;000000;228.1700000
SBER;D;20200925;000000;228.2400000
SBER;D;20200928;000000;228.6300000
SBER;D;20200929;000000;225.4800000
SBER;D;20200930;000000;229.1400000
SBER;D;20201001;000000;227.2300000
SBER;D;20201002;000000;208.8000000
SBER;D;20201005;000000;208.8900000
SBER;D;20201006;000000;211.1800000
SBER;D;20201007;000000;210.6000000
SBER;D;20201008;000000;207.9700000
SBER;D;20201009;000000;205.3800000
SBER;D;20201012;000000;206.1800000
SBER;D;20201013;000000;205.0300000
SBER;D;20201014;000000;207.8300000
SBER;D;20201015;000000;203.8500000
SBER;D;20201016;000000;201.1700000
SBER;D;20201019;000000;202.7800000
SBER;D;20201020;000000;209.5400000
SBER;D;20201021;000000;210.3300000
SBER;D;20201022;000000;210.2100000
SBER;D;20201023;000000;214.5000000
SBER;D;20201026;000000;211.1000000
SBER;D;20201027;000000;207.6400000
SBER;D;20201028;000000;204.7300000
SBER;D;20201029;000000;205.5800000
SBER;D;20201030;000000;200.9900000
SBER;D;20201102;000000;204.5000000
SBER;D;20201103;000000;209.2000000
SBER;D;20201105;000000;216.7000000
SBER;D;20201106;000000;217.5000000
SBER;D;20201109;000000;228.0500000
SBER;D;20201110;000000;236.1000000
